Assuming rdf:type as type relation
Loading files... 
  Starting train.txt
  Finished train.txt, still running: 0
Loaded 120756 facts in 0.96 s using 180 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?e  http://dbpedia.org/ontology/location  ?b  ?e  http://dbpedia.org/ontology/parentCompany  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.037735849	0.033613445	0.121212121	4	119	33	?a
?e  http://dbpedia.org/ontology/location  ?b  ?e  http://dbpedia.org/ontology/product  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.018867925	0.038461538	1	2	52	2	?a
?e  http://dbpedia.org/ontology/foundationPlace  ?b  ?e  http://dbpedia.org/ontology/service  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.018867925	0.105263158	1	2	19	2	?a
?e  http://dbpedia.org/ontology/locationCountry  ?b  ?e  http://dbpedia.org/ontology/parentCompany  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.028301887	0.1	0.375	3	30	8	?a
?e  http://dbpedia.org/ontology/foundationPlace  ?b  ?e  http://dbpedia.org/ontology/owner  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.018867925	0.095238095	0.25	2	21	8	?a
?a  http://dbpedia.org/ontology/location  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.075471698	0.007233273	0.19047619	8	1106	42	?a
?e  http://dbpedia.org/ontology/locationCity  ?b  ?e  http://dbpedia.org/ontology/owningCompany  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.018867925	0.033898305	0.142857143	2	59	14	?a
?e  http://dbpedia.org/ontology/numberOfSeasons  ?b  ?e  http://dbpedia.org/ontology/subsequentWork  ?a   => ?a  http://dbpedia.org/ontology/numberOfSeasons  ?b	0.013513514	0.3	0.428571429	3	10	7	?a
?e  http://dbpedia.org/ontology/headquarter  ?b  ?e  http://dbpedia.org/ontology/owningCompany  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.018867925	0.043478261	0.333333333	2	46	6	?a
?e  http://dbpedia.org/ontology/foundationPlace  ?b  ?e  http://dbpedia.org/ontology/parentCompany  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.018867925	0.117647059	0.5	2	17	4	?a
?e  http://dbpedia.org/ontology/numberOfSeasons  ?b  ?e  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?a   => ?a  http://dbpedia.org/ontology/numberOfSeasons  ?b	0.013513514	0.157894737	0.6	3	19	5	?a
?e  http://dbpedia.org/ontology/industry  ?b  ?e  http://dbpedia.org/ontology/parentCompany  ?a   => ?a  http://dbpedia.org/ontology/foundationPlace  ?b	0.028301887	0.036144578	0.12	3	83	25	?a
?f  http://dbpedia.org/ontology/numberOfSeasons  ?b  ?a  http://dbpedia.org/ontology/starring  ?f   => ?a  http://dbpedia.org/ontology/numberOfSeasons  ?b	0.013513514	1	1	3	3	3	?a
?a  http://dbpedia.org/ontology/company  ?f  ?f  http://dbpedia.org/ontology/numberOfSeasons  ?b   => ?a  http://dbpedia.org/ontology/numberOfSeasons  ?b	0.013513514	0.75	0.75	3	4	4	?a
?f  http://dbpedia.org/ontology/numberOfSeasons  ?b  ?a  http://dbpedia.org/ontology/subsequentWork  ?f   => ?a  http://dbpedia.org/ontology/numberOfSeasons  ?b	0.013513514	0.428571429	0.428571429	3	7	7	?a
?f  http://dbpedia.org/ontology/mouthElevation  ?b  ?a  http://dbpedia.org/ontology/river  ?f   => ?a  http://dbpedia.org/ontology/minimumElevation  ?b	0.019736842	0.75	1	3	4	3	?a
?f  http://dbpedia.org/ontology/numberOfSeasons  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/numberOfSeasons  ?b	0.013513514	0.5	0.6	3	6	5	?a
?e  http://dbpedia.org/ontology/numberOfSeasons  ?b  ?e  http://dbpedia.org/ontology/starring  ?a   => ?a  http://dbpedia.org/ontology/numberOfSeasons  ?b	0.013513514	0.006564551	1	3	457	3	?a
?a  http://dbpedia.org/ontology/isPartOf  ?f  ?f  http://dbpedia.org/ontology/minimumElevation  ?b   => ?a  http://dbpedia.org/ontology/minimumElevation  ?b	0.046052632	0.011804384	0.212121212	7	593	33	?a
?f  http://dbpedia.org/ontology/minimumElevation  ?b  ?a  http://dbpedia.org/ontology/state  ?f   => ?a  http://dbpedia.org/ontology/minimumElevation  ?b	0.019736842	0.004651163	0.6	3	645	5	?a
?e  http://dbpedia.org/ontology/mouthElevation  ?b  ?e  http://dbpedia.org/ontology/state  ?a   => ?a  http://dbpedia.org/ontology/minimumElevation  ?b	0.032894737	0.2	0.227272727	5	25	22	?a
?f  http://dbpedia.org/ontology/minimumElevation  ?b  ?a  http://dbpedia.org/ontology/type  ?f   => ?a  http://dbpedia.org/ontology/minimumElevation  ?b	0.013157895	0.009478673	0.285714286	2	211	7	?a
?e  http://dbpedia.org/ontology/isPartOf  ?a  ?e  http://dbpedia.org/ontology/minimumElevation  ?b   => ?a  http://dbpedia.org/ontology/minimumElevation  ?b	0.046052632	0.112903226	0.25	7	62	28	?a
?f  http://dbpedia.org/ontology/minimumElevation  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/minimumElevation  ?b	0.480263158	0.203342618	0.848837209	73	359	86	?a
?a  http://dbpedia.org/ontology/leaderName  ?f  ?b  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.433962264	0.188010899	0.188010899	69	367	367	?a
?f  http://dbpedia.org/ontology/isPartOf  ?a  ?b  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.012578616	0.004123711	0.142857143	2	485	14	?a
?f  http://dbpedia.org/ontology/timeZone  ?a  ?b  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.012578616	0.003367003	0.222222222	2	594	9	?a
?b  http://dbpedia.org/ontology/timeZone  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?a   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.012578616	0.015503876	0.117647059	2	129	17	?a
?a  http://dbpedia.org/ontology/governmentType  ?f  ?b  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.201257862	0.005457957	0.581818182	32	5863	55	?a
?b  http://dbpedia.org/ontology/headquarter  ?f  ?a  http://dbpedia.org/ontology/type  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.050314465	0.013136289	0.117647059	8	609	68	?a
?e  http://dbpedia.org/ontology/minimumElevation  ?b  ?e  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?a   => ?a  http://dbpedia.org/ontology/minimumElevation  ?b	0.480263158	0.356097561	0.879518072	73	205	83	?a
?a  http://dbpedia.org/ontology/type  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.012578616	0.020408163	0.153846154	2	98	13	?a
?f  http://dbpedia.org/ontology/leaderName  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.220125786	0.376344086	0.813953488	35	93	43	?a
?a  http://dbpedia.org/ontology/leaderName  ?f  ?f  http://dbpedia.org/ontology/youthWing  ?b   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.018867925	1	1	3	3	3	?a
?a  http://dbpedia.org/ontology/leaderName  ?f  ?b  http://dbpedia.org/ontology/youthWing  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.018867925	1	1	3	3	3	?a
?a  http://dbpedia.org/ontology/leaderName  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.433962264	0.428571429	0.428571429	69	161	161	?a
?f  http://dbpedia.org/ontology/type  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.012578616	0.008583691	0.105263158	2	233	19	?a
?a  http://dbpedia.org/ontology/isPartOf  ?f  ?f  http://dbpedia.org/ontology/leaderName  ?b   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.031446541	0.108695652	0.277777778	5	46	18	?a
?e  http://dbpedia.org/ontology/governmentType  ?b  ?e  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?a   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.062893082	0.019920319	0.588235294	10	502	17	?a
?f  http://dbpedia.org/ontology/completionDate  ?b  ?a  http://dbpedia.org/ontology/starring  ?f   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.015873016	1	1	3	3	3	?a
?e  http://dbpedia.org/ontology/leaderName  ?b  ?e  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?a   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.220125786	0.275590551	0.795454545	35	127	44	?a
?e  http://dbpedia.org/ontology/isPartOf  ?a  ?e  http://dbpedia.org/ontology/leaderName  ?b   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.025157233	0.023255814	0.210526316	4	172	19	?a
?a  http://dbpedia.org/ontology/governmentType  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.201257862	0.08913649	0.551724138	32	359	58	?a
?f  http://dbpedia.org/ontology/completionDate  ?b  ?a  http://dbpedia.org/ontology/format  ?f   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.015873016	1	1	3	3	3	?a
?a  http://dbpedia.org/ontology/channel  ?f  ?f  http://dbpedia.org/ontology/completionDate  ?b   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.015873016	1	1	3	3	3	?a
?e  http://dbpedia.org/ontology/completionDate  ?b  ?e  http://dbpedia.org/ontology/related  ?a   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.010582011	0.0625	0.105263158	2	32	19	?a
?e  http://dbpedia.org/ontology/completionDate  ?b  ?e  http://dbpedia.org/ontology/format  ?a   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.015873016	0.027522936	1	3	109	3	?a
?f  http://dbpedia.org/ontology/governmentType  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.062893082	0.013089005	0.227272727	10	764	44	?a
?e  http://dbpedia.org/ontology/completionDate  ?b  ?e  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?a   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.010582011	0.153846154	0.4	2	13	5	?a
?e  http://dbpedia.org/ontology/channel  ?a  ?e  http://dbpedia.org/ontology/completionDate  ?b   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.015873016	0.09375	1	3	32	3	?a
?f  http://dbpedia.org/ontology/completionDate  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.010582011	0.4	0.4	2	5	5	?a
?e  http://dbpedia.org/ontology/birthPlace  ?a  ?e  http://dbpedia.org/ontology/party  ?b   => ?a  http://dbpedia.org/ontology/leaderName  ?b	0.018867925	0.023255814	0.6	3	129	5	?a
?a  http://dbpedia.org/ontology/campus  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.015837104	0.636363636	0.777777778	7	11	9	?a
?f  http://dbpedia.org/ontology/completionDate  ?b  ?a  http://dbpedia.org/ontology/related  ?f   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.010582011	0.083333333	0.105263158	2	24	19	?a
?a  http://dbpedia.org/ontology/athletics  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.018099548	0.666666667	0.8	8	12	10	?a
?e  http://dbpedia.org/ontology/completionDate  ?b  ?e  http://dbpedia.org/ontology/starring  ?a   => ?a  http://dbpedia.org/ontology/completionDate  ?b	0.015873016	0.006355932	1	3	472	3	?a
?a  http://dbpedia.org/ontology/campus  ?b  ?a  http://dbpedia.org/ontology/country  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.106334842	0.643835616	0.886792453	47	73	53	?a
?a  http://dbpedia.org/ontology/athletics  ?b  ?a  http://dbpedia.org/ontology/country  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.06561086	0.707317073	0.90625	29	41	32	?a
?a  http://dbpedia.org/ontology/state  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.011312217	0.111111111	0.714285714	5	45	7	?a
?b  http://dbpedia.org/ontology/capital  ?f  ?a  http://dbpedia.org/ontology/city  ?f   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.056561086	0.136612022	0.316455696	25	183	79	?a
?a  http://dbpedia.org/ontology/athletics  ?b  ?a  http://dbpedia.org/ontology/campus  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.192307692	0.582191781	0.752212389	85	146	113	?a
?a  http://dbpedia.org/ontology/city  ?f  ?b  http://dbpedia.org/ontology/largestCity  ?f   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.056561086	0.111111111	0.23364486	25	225	107	?a
?a  http://dbpedia.org/ontology/city  ?f  ?f  http://dbpedia.org/ontology/isPartOf  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.167420814	0.110612855	0.213872832	74	669	346	?a
?a  http://dbpedia.org/ontology/affiliation  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.488687783	0.298342541	0.298342541	216	724	724	?a
?a  http://dbpedia.org/ontology/city  ?f  ?f  http://dbpedia.org/ontology/type  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.054298643	0.098765432	0.181818182	24	243	132	?a
?a  http://dbpedia.org/ontology/campus  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.199095023	0.150684932	0.224489796	88	584	392	?a
?a  http://dbpedia.org/ontology/state  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.21719457	0.07345065	0.235294118	96	1307	408	?a
?a  http://dbpedia.org/ontology/athletics  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.244343891	0.2	0.262135922	108	540	412	?a
?f  http://dbpedia.org/ontology/country  ?b  ?a  http://dbpedia.org/ontology/state  ?f   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.063348416	0.05045045	0.161849711	28	555	173	?a
?e  http://dbpedia.org/ontology/birthPlace  ?b  ?e  http://dbpedia.org/ontology/education  ?a   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.018099548	0.05	0.108108108	8	160	74	?a
?a  http://dbpedia.org/ontology/campus  ?b  ?a  http://dbpedia.org/ontology/type  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.011312217	0.454545455	1	5	11	5	?a
?a  http://dbpedia.org/ontology/city  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.162895928	0.091603053	0.181360202	72	786	397	?a
?a  http://dbpedia.org/ontology/city  ?f  ?f  http://dbpedia.org/ontology/country  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.113122172	0.168350168	0.316455696	50	297	158	?a
?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.018099548	0.002635046	0.228571429	8	3036	35	?a
?a  http://dbpedia.org/ontology/city  ?f  ?b  http://dbpedia.org/ontology/twinCountry  ?f   => ?a  http://dbpedia.org/ontology/city  ?b	0.013565891	0.28	0.28	7	25	25	?a
?a  http://dbpedia.org/ontology/city  ?f  ?b  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/city  ?b	0.414728682	0.216818642	0.216818642	214	987	987	?a
?a  http://dbpedia.org/ontology/country  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/affiliation  ?b	0.126696833	0.016475434	0.361290323	56	3399	155	?a
?f  http://dbpedia.org/ontology/largestCity  ?b  ?a  http://dbpedia.org/ontology/state  ?f   => ?a  http://dbpedia.org/ontology/city  ?b	0.089147287	0.106728538	0.304635762	46	431	151	?a
?a  http://dbpedia.org/ontology/affiliation  ?f  ?f  http://dbpedia.org/ontology/largestCity  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.048449612	0.137362637	0.213675214	25	182	117	?a
?a  http://dbpedia.org/ontology/affiliation  ?f  ?f  http://dbpedia.org/ontology/capital  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.048449612	0.157232704	0.247524752	25	159	101	?a
?a  http://dbpedia.org/ontology/city  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.40503876	0.265903308	0.265903308	209	786	786	?a
?f  http://dbpedia.org/ontology/capital  ?b  ?a  http://dbpedia.org/ontology/country  ?f   => ?a  http://dbpedia.org/ontology/city  ?b	0.03875969	0.026143791	0.277777778	20	765	72	?a
?a  http://dbpedia.org/ontology/affiliation  ?f  ?f  http://dbpedia.org/ontology/city  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.023255814	0.315789474	0.571428571	12	38	21	?a
?a  http://dbpedia.org/ontology/country  ?f  ?f  http://dbpedia.org/ontology/largestCity  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.05620155	0.016129032	0.256637168	29	1798	113	?a
?a  http://dbpedia.org/ontology/athletics  ?f  ?f  http://dbpedia.org/ontology/largestCity  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.036821705	0.115151515	0.19	19	165	100	?a
?a  http://dbpedia.org/ontology/campus  ?f  ?f  http://dbpedia.org/ontology/capital  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.032945736	0.108280255	0.171717172	17	157	99	?a
?a  http://dbpedia.org/ontology/athletics  ?f  ?f  http://dbpedia.org/ontology/capital  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.031007752	0.110344828	0.168421053	16	145	95	?a
?a  http://dbpedia.org/ontology/campus  ?f  ?f  http://dbpedia.org/ontology/largestCity  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.042635659	0.140127389	0.222222222	22	157	99	?a
?f  http://dbpedia.org/ontology/capital  ?b  ?a  http://dbpedia.org/ontology/state  ?f   => ?a  http://dbpedia.org/ontology/city  ?b	0.065891473	0.064761905	0.198830409	34	525	171	?a
?e  http://dbpedia.org/ontology/affiliation  ?a  ?e  http://dbpedia.org/ontology/city  ?b   => ?a  http://dbpedia.org/ontology/city  ?b	0.01744186	0.032727273	0.5625	9	275	16	?a
?e  http://dbpedia.org/ontology/birthPlace  ?b  ?e  http://dbpedia.org/ontology/education  ?a   => ?a  http://dbpedia.org/ontology/city  ?b	0.015503876	0.05	0.106666667	8	160	75	?a
?b  http://dbpedia.org/ontology/spouse  ?a  ?b  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?a   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.016574586	0.75	1	6	8	6	?b
?b  http://dbpedia.org/ontology/spouse  ?a  ?a  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.016574586	0.75	1	6	8	6	?b
?a  http://dbpedia.org/ontology/relative  ?f  ?b  http://dbpedia.org/ontology/relative  ?f   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.011049724	0.02020202	0.108108108	4	198	37	?b
?a  http://dbpedia.org/ontology/spouse  ?f  ?b  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?f   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.038674033	0.066037736	0.424242424	14	212	33	?b
?b  http://dbpedia.org/ontology/child  ?f  ?f  http://dbpedia.org/ontology/parent  ?a   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.013812155	0.113636364	0.333333333	5	44	15	?b
?a  http://dbpedia.org/ontology/child  ?f  ?b  http://dbpedia.org/ontology/child  ?f   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.019337017	0.082352941	0.304347826	7	85	23	?b
?a  http://dbpedia.org/ontology/spouse  ?f  ?f  http://www.w3.org/2000/01/rdf-schema%23seeAlso  ?b   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.038674033	0.233333333	0.5	14	60	28	?b
?a  http://dbpedia.org/ontology/child  ?f  ?f  http://dbpedia.org/ontology/parent  ?b   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.022099448	0.181818182	0.444444444	8	44	18	?b
?e  http://dbpedia.org/ontology/parent  ?a  ?e  http://dbpedia.org/ontology/parent  ?b   => ?a  http://dbpedia.org/ontology/spouse  ?b	0.019337017	0.092105263	0.304347826	7	76	23	?b
?a  http://dbpedia.org/ontology/producer  ?b  ?a  http://dbpedia.org/ontology/starring  ?b   => ?a  http://dbpedia.org/ontology/director  ?b	0.021674877	0.265060241	0.448979592	22	83	49	?a
?a  http://dbpedia.org/ontology/producer  ?b  ?a  http://dbpedia.org/ontology/writer  ?b   => ?a  http://dbpedia.org/ontology/director  ?b	0.093596059	0.5	0.7421875	95	190	128	?a
?b  http://dbpedia.org/ontology/partner  ?f  ?a  http://dbpedia.org/ontology/starring  ?f   => ?a  http://dbpedia.org/ontology/director  ?b	0.013793103	0.053030303	0.105263158	14	264	133	?a
?a  http://dbpedia.org/ontology/starring  ?b  ?a  http://dbpedia.org/ontology/writer  ?b   => ?a  http://dbpedia.org/ontology/director  ?b	0.018719212	0.37254902	0.5	19	51	38	?a
?a  http://dbpedia.org/ontology/executiveProducer  ?b  ?b  http://dbpedia.org/ontology/knownFor  ?a   => ?a  http://dbpedia.org/ontology/company  ?b	0.0125	0.333333333	0.333333333	2	6	6	?a
?a  http://dbpedia.org/ontology/executiveProducer  ?b  ?a  http://dbpedia.org/ontology/starring  ?b   => ?a  http://dbpedia.org/ontology/company  ?b	0.01875	0.1875	0.272727273	3	16	11	?a
?a  http://dbpedia.org/ontology/developer  ?b  ?b  http://dbpedia.org/ontology/notableWork  ?a   => ?a  http://dbpedia.org/ontology/company  ?b	0.0125	0.666666667	0.666666667	2	3	3	?a
?a  http://dbpedia.org/ontology/distributor  ?b  ?b  http://dbpedia.org/ontology/knownFor  ?a   => ?a  http://dbpedia.org/ontology/company  ?b	0.0125	1	1	2	2	2	?a
